상가업소번호|상호명|지점명|상권업종대분류코드|상권업종대분류명|상권업종중분류코드|상권업종중분류명|상권업종소분류코드|상권업종소분류명|표준산업분류코드|표준산업분류명|시도코드|시도명|시군구코드|시군구명|행정동코드|행정동명|법정동코드|법정동명|지번코드|대지구분코드|대지구분명|지번본번지|지번부번지|지번주소|도로명코드|도로명|건물본번지|건물부번지|건물관리번호|건물명|도로명주소|구우편번호|신우편번호|동정보|층정보|호정보|경도|위도
21038905|청용카||F|생활서비스|F14|자동차/이륜차|F14A01|자동차정비/카센타|||26|부산광역시|26410|금정구|2641067000|남산동|2641010400|남산동|2641010400200170001|1|대지|17|1|부산광역시 금정구 남산동 17-1|264103130022|부산광역시 금정구 금강로|740||2641010400100170001012994||부산광역시 금정구 금강로 740|609812|46218||1||129.08916589324|35.2734742247778
21060731|신라부동산공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|26|부산광역시|26350|해운대구|2635055200|좌2동|2635010700|좌동|2635010700213230000|1|대지|1323||부산광역시 해운대구 좌동 1323|263503133039|부산광역시 해운대구 좌동순환로|280||2635010700113230000006841|한라아파트|부산광역시 해운대구 좌동순환로 280|612794|48110||1||129.182345609333|35.1709158837773
21504717|BASE스튜디오||F|생활서비스|F06|사진|F06A01|사진관|M73301|인물사진 및 행사용비디오 촬영업|11|서울특별시|11170|용산구|1117068500|한남동|1117013100|한남동|1117013100200010253|1|대지|1|253|서울특별시 용산구 한남동 1-253|111704106272|서울특별시 용산구 유엔빌리지길|151||1117013100100010253029343||서울특별시 용산구 유엔빌리지길 151|140884|04420||1||127.012681716645|37.5351207345098
21682397|이우복영어문화원||R|학문/교육|R04|학원-어학|R04A01|학원-외국어/어학|P85502|외국어학원|26|부산광역시|26380|사하구|2638051000|괴정1동|2638010100|괴정동|2638010100205340003|1|대지|534|3|부산광역시 사하구 괴정동 534-3|263803134004|부산광역시 사하구 괴정로|256||2638010100105340003014326||부산광역시 사하구 괴정로 256|604812|49386||3||128.989287163537|35.0968475332585
21701053|월드태국황실마사지||N|관광/여가/오락|N05|요가/단전/마사지|N05A06|스포츠마사지|S96122|마사지업|26|부산광역시|26350|해운대구|2635053000|중1동|2635010600|중동|2635053000213980016|1|대지|1398|16|부산광역시 해운대구 중동 1398-16|263503133043|부산광역시 해운대구 해운대해변로|315||2635010600113980016000001|메리얼타워|부산광역시 해운대구 해운대해변로 315|612010|48095||||129.164545995126|35.1620835303785
21638112|다나한의원||S|의료|S01|병원|S01B06|한의원|Q86203|한의원|11|서울특별시|11410|서대문구|1141062000|홍제1동|1141011100|홍제동|1141011100201580033|1|대지|158|33|서울특별시 서대문구 홍제동 158-33|114103000008|서울특별시 서대문구 통일로|413||1141011100101580033032529|연세스포츠센터|서울특별시 서대문구 통일로 413|120711|03646||||126.946416264529|37.5861686964285
21638129|월드탑공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11545|금천구|1154563000|독산3동|1154510200|독산동|1154510200209030010|1|대지|903|10|서울특별시 금천구 독산동 903-10|115454151045|서울특별시 금천구 남부순환로128길|21||1154510200109030010009209||서울특별시 금천구 남부순환로128길 21|153010|08548||1||126.907429438501|37.4793742634476
21552558|구몬학습중랑지국||R|학문/교육|R13|학문교육기타|R13A01|학습지보급|P85503|방문 교육 학원|11|서울특별시|11260|중랑구|1126063000|묵2동|1126010400|묵동|1126010400202500023|1|대지|250|23|서울특별시 중랑구 묵동 250-23|112603000001|서울특별시 중랑구 동일로|847||1126010400102500040007120|성일빌딩|서울특별시 중랑구 동일로 847|131140|02013||3||127.078307009812|37.605941904842
21552886|명작양화점|양화점|D|소매|D06|가방/신발/액세서리|D06A02|구두제화/캐주얼화|G47420|신발 소매업|26|부산광역시|26140|서구|2614064000|충무동|2614012000|충무동1가|2614012000200070015|1|대지|7|15|부산광역시 서구 충무동1가 7-15|261403006005|부산광역시 서구 구덕로|96||2614012000100070015013367||부산광역시 서구 구덕로 96|602011|49247||1||129.02526586325|35.0972156732686
21491957|화인에너지천일주유소||F|생활서비스|F16|주유소/충전소|F16A01|주유소|G47711|차량용 주유소 운영업|26|부산광역시|26170|동구|2617051000|초량1동|2617010100|초량동|2617010100212110009|1|대지|1211|9|부산광역시 동구 초량동 1211-9|261702000010|부산광역시 동구 중앙대로|168||2617010100112110006000233||부산광역시 동구 중앙대로 168|601010|48822||1||129.038784029757|35.1123793709858
21640125|삼성공인중개사||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|26|부산광역시|26230|부산진구|2623055000|초읍동|2623010700|초읍동|2623010700202690059|1|대지|269|59|부산광역시 부산진구 초읍동 269-59|262303129024|부산광역시 부산진구 새싹로|200||2623010700102690009019459||부산광역시 부산진구 새싹로 200|614871|47127||1||129.049336515936|35.1739078700939
21674498|대산국제국내웨딩||F|생활서비스|F17|예식/의례/관혼상제|F17A01|예식장/예식서비스|S96991|예식장업|11|서울특별시|11215|광진구|1121571000|화양동|1121510700|화양동|1121510700200480003|1|대지|48|3|서울특별시 광진구 화양동 48-3|112153000002|서울특별시 광진구 아차산로|213||1121510700100480003017608|웅진빌딩|서울특별시 광진구 아차산로 213|143917|05019||||127.067186933902|37.5413666303843
21701225|스킨러브||N|관광/여가/오락|N05|요가/단전/마사지|N05A06|스포츠마사지|S96122|마사지업|26|부산광역시|26470|연제구|2647069000|연산5동|2647010200|연산동|2647010200207090007|1|대지|709|7|부산광역시 연제구 연산동 709-7|264703129045|부산광역시 연제구 월드컵대로|113||2647010200107090007010340|재일빌딩|부산광역시 연제구 월드컵대로 113|611080|47596||||129.082289600044|35.1844616003581
21702616|보경화이나||F|생활서비스|F06|사진|F06A01|사진관|M73301|인물사진 및 행사용비디오 촬영업|11|서울특별시|11620|관악구|1162060500|은천동|1162010100|봉천동|1162010100209510025|1|대지|951|25|서울특별시 관악구 봉천동 951-25|116203120009|서울특별시 관악구 은천로|28||1162010100109510025000001|봉일프라자|서울특별시 관악구 은천로 28|151050|08749|천||9|126.938361515567|37.4859185601308
21544237|한국샷시||D|소매|D21|철물/난방/건설자재소매|D21A08|셔터/새시판매|G47511|철물 및 난방용구 소매업|26|부산광역시|26140|서구|2614068000|암남동|2614012400|암남동|2614012400203870000|1|대지|387||부산광역시 서구 암남동 387|261404178254|부산광역시 서구 암남로94번길|11|5|2614012400103870000024558||부산광역시 서구 암남로94번길 11-5|602831|49270||1||129.014204317051|35.0763509960908
21435051|창신상회||D|소매|D06|가방/신발/액세서리|D06A01|신발소매|G47420|신발 소매업|26|부산광역시|26170|동구|2617066000|범일2동|2617010400|범일동|2617010400208300024|1|대지|830|24|부산광역시 동구 범일동 830-24|261703127033|부산광역시 동구 조방로|48||2617010400108300024020038|자유시장|부산광역시 동구 조방로 48|601703|48739||1||129.061061577534|35.1409860421032
21675599|시사주니어부산가야지국|부산가야지국|F|생활서비스|F11|개인서비스|F11A02|운명감정작명|S96992|점술 및 유사 서비스업|26|부산광역시|26230|부산진구|2623071000|가야1동|2623011000|가야동|2623011000202750006|1|대지|275|6|부산광역시 부산진구 가야동 275-6|262304187042|부산광역시 부산진구 가야대로588번길|17||2623011000102750006016319||부산광역시 부산진구 가야대로588번길 17|614010|47330||2||129.03579879234|35.1538512004375
21683903|럭키사진관||F|생활서비스|F06|사진|F06A01|사진관|M73301|인물사진 및 행사용비디오 촬영업|26|부산광역시|26380|사하구|2638055000|당리동|2638010200|당리동|2638010200203250030|1|대지|325|30|부산광역시 사하구 당리동 325-30|263802006002|부산광역시 사하구 낙동대로|395||2638010200103250030010858||부산광역시 사하구 낙동대로 395|604830|49411||1||128.974794111476|35.1029052031039
21677279|조은유학원||F|생활서비스|F08|대행업|F08A07|이민유학알선|S96999|그외 기타 달리 분류되지 않은 개인 서비스업|11|서울특별시|11110|종로구|1111061500|종로1.2.3.4가동|1111013500|관철동|1111013500200110001|1|대지|11|1|서울특별시 종로구 관철동 11-1|111104100139|서울특별시 종로구 삼일대로15길|13||1111013500100110001017448||서울특별시 종로구 삼일대로15길 13|110111|03190||3||126.98672255071|37.568771097397
21645478|우정가스석유상사||F|생활서비스|F15|주택수리|F15A05|가스설비|F42201|배관 및 냉·난방 공사업|26|부산광역시|26170|동구|2617053000|초량3동|2617010100|초량동|2617010100206470008|1|대지|647|8|부산광역시 동구 초량동 647-8|261703127048|부산광역시 동구 홍곡로|29||2617010100106470008007039||부산광역시 동구 홍곡로 29|601010|48800||1||129.039254645205|35.1226603116299
21498541|대성오토바이부속상사||F|생활서비스|F14|자동차/이륜차|F14A03|오토바이판매/수리|||11|서울특별시|11530|구로구|1153059500|가리봉동|1153010300|가리봉동|1153010300201070044|1|대지|107|44|서울특별시 구로구 가리봉동 107-44|115304148448|서울특별시 구로구 우마1길|51||1153010300101070044016113||서울특별시 구로구 우마1길 51|152800|08384||1||126.889349440449|37.4840352995821
21698889|소망공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11470|양천구|1147064000|신정3동|1147010100|신정동|1147010100212590000|1|대지|1259||서울특별시 양천구 신정동 1259|114703005066|서울특별시 양천구 신정로|293||1147010100112590000005188|신트리1단지아파트|서울특별시 양천구 신정로 293|158785|08078||1||126.855022903655|37.514297984481
21649513|여원전인방||D|소매|D08|사무/문구/컴퓨터|D08A10|인장/도장|G47612|문구용품 소매업|11|서울특별시|11305|강북구|1130566000|인수동|1130510300|수유동|1130510300202930003|1|대지|293|3|서울특별시 강북구 수유동 293-3|113054124537|서울특별시 강북구 인수봉로78길|31||1130510300102930003001654||서울특별시 강북구 인수봉로78길 31|142070|01030||1||127.012732352947|37.6444353844648
21776509|금성공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11230|동대문구|1123073000|휘경2동|1123010900|휘경동|1123010900203120065|1|대지|312|65|서울특별시 동대문구 휘경동 312-65|112304115133|서울특별시 동대문구 망우로6길|8||1123010900103120065007262||서울특별시 동대문구 망우로6길 8|130090|02493||1||127.055132048833|37.5873503390119
21778334|재윤건축인테리어||D|소매|D07|가정/주방/인테리어|D07A01|인테리어/욕실용품/커튼|G47599|그외 기타 분류안된 가정용품 소매업|11|서울특별시|11215|광진구|1121575000|중곡2동|1121510100|중곡동|1121510100200390038|1|대지|39|38|서울특별시 광진구 중곡동 39-38|112153104006|서울특별시 광진구 긴고랑로|71||1121510100100390038020483||서울특별시 광진구 긴고랑로 71|143220|04937||||127.083924315261|37.5616091192303
21607296|협동이삿짐센터||F|생활서비스|F04|운송/배달/택배|F04A06|종합이삿짐대행|H49311|일반 화물자동차 운송업|11|서울특별시|11545|금천구|1154561000|독산1동|1154510200|독산동|1154510200203320001|1|대지|332|1|서울특별시 금천구 독산동 332-1|115454151209|서울특별시 금천구 범안로15길|41||1154510200103320001012896|충남카센타|서울특별시 금천구 범안로15길 41|153010|08586||1||126.892419825298|37.4682957784861
21797536|한일철물||D|소매|D21|철물/난방/건설자재소매|D21A06|철물/건설자재소매|G47511|철물 및 난방용구 소매업|11|서울특별시|11260|중랑구|1126061000|중화2동|1126010300|중화동|1126010300203320095|1|대지|332|95|서울특별시 중랑구 중화동 332-95|112604118103|서울특별시 중랑구 동일로143길|75||1126010300103320095032343|개미슈퍼|서울특별시 중랑구 동일로143길 75|131120|02015||||127.074335061677|37.6047574831589
21798411|왕수학이화학원||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11230|동대문구|1123070500|청량리동|1123010700|청량리동|1123010700202050562|1|대지|205|562|서울특별시 동대문구 청량리동 205-562|112304115712|서울특별시 동대문구 회기로8길|42||1123010700102050564011709||서울특별시 동대문구 회기로8길 42|130868|02468||3||127.041341832243|37.5908072711423
21832062|중앙해수랜드||F|생활서비스|F09|대중목욕탕/휴게|F09A03|목욕업-찜질방|S96121|욕탕업|26|부산광역시|26290|남구|2629057000|용호1동|2629010700|용호동|2629010700201700000|1|대지|170||부산광역시 남구 용호동 170|262903131025|부산광역시 남구 용호로|64||2629010700101700000008986|중앙해수월드|부산광역시 남구 용호로 64|608090|48523||4||129.110661814424|35.125623566133
21793686|이수부동산공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11290|성북구|1129059000|돈암2동|1129010300|돈암동|1129010300206360000|1|대지|636||서울특별시 성북구 돈암동 636|112903100019|서울특별시 성북구 북악산로|844||1129010300106360000000353|브라운스톤돈암아파트|서울특별시 성북구 북악산로 844|136793|02828||1||127.019299750646|37.5973749762377
21812677|영진자동차매매상사||D|소매|D23|자동차/자동차용품|D23A02|중고자동차판매|G45120|중고 자동차 판매업|11|서울특별시|11380|은평구|1138055200|갈현2동|1138010400|갈현동|1138010400204480014|1|대지|448|14|서울특별시 은평구 갈현동 448-14|113804133032|서울특별시 은평구 갈현로31길|13|7|1138010400104480014030033||서울특별시 은평구 갈현로31길 13-7|122050|03321||||126.914188953388|37.6199085808764
21589838|신세계약국||S|의료|S02|약국/한약방|S02A01|약국|G47811|의약품 및 의료용품 소매업|11|서울특별시|11260|중랑구|1126069000|신내2동|1126010600|신내동|1126010600206460000|1|대지|646||서울특별시 중랑구 신내동 646|112603106007|서울특별시 중랑구 신내로|211||1126010600106460000000300|금강리빙스텔|서울특별시 중랑구 신내로 211|131130|02024||1||127.092597215517|37.6164236455441
21779062|일흥부동산||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11350|노원구|1135059500|공릉1동|1135010300|공릉동|1135059500205020001|1|대지|502|1|서울특별시 노원구 공릉동 502-1|113504130182|서울특별시 노원구 동일로190길|30||1135010300105020001015877||서울특별시 노원구 동일로190길 30|139240|01844||||127.074902823407|37.625666082771
21779852|개전리구판장||D|소매|D03|종합소매점|D03B06|구판장/직판장|G47129|기타 음·식료품 위주 종합 소매업|11|서울특별시|11410|서대문구|1141058500|신촌동|1141011300|대신동|1141011300201260025|1|대지|126|25|서울특별시 서대문구 대신동 126-25|114104136103|서울특별시 서대문구 봉원사길|22||1141011300101260025000001||서울특별시 서대문구 봉원사길 22|120160|03721||1||126.946495373006|37.5676981325846
21798483|하이렌터카||F|생활서비스|F07|물품기기대여|F07A11|렌트카|L69110|자동차 임대업|11|서울특별시|11305|강북구|1130559000|번1동|1130510200|번동|1130510200204280003|1|대지|428|3|서울특별시 강북구 번동 428-3|113053005038|서울특별시 강북구 한천로|924|12|1130510200104280003016692||서울특별시 강북구 한천로 924-12|142060|01136||1||127.037401746585|37.6347098514117
21798563|미스미스노래짱||N|관광/여가/오락|N02|무도/유흥/가무|N02A01|노래방|R91223|노래연습장 운영업|11|서울특별시|11410|서대문구|1141056500|충현동|1141011000|북아현동|1141011000200011183|1|대지|1|1183|서울특별시 서대문구 북아현동 1-1183|114104136128|서울특별시 서대문구 북아현로22나길|13|25|1141011000100011183000001|렉스힐|서울특별시 서대문구 북아현로22나길 13-25|120866|03747||1||126.953216092035|37.5671181787203
21794165|가정의상실||D|소매|D05|의복의류|D05A06|맞춤양장/양장점|G47413|남녀용 정장 소매업|11|서울특별시|11290|성북구|1129052500|성북동|1129010100|성북동|1129010100201850009|1|대지|185|9|서울특별시 성북구 성북동 185-9|112903107008|서울특별시 성북구 성북로|47||1129010100101850009000001||서울특별시 성북구 성북로 47|136875|02880||1||127.002715011919|37.5918838299787
21704562|대우동삼아파트관리사무소||Q|음식|Q04|분식|Q04A04|우동전문점|I56194|분식 및 김밥 전문점|26|부산광역시|26350|해운대구|2635052000|우2동|2635010500|우동|2635010500210070016|1|대지|1007|16|부산광역시 해운대구 우동 1007-16|263504199269|부산광역시 해운대구 해운대로452번길|18||2635010500110070016000089|대우동삼아파트|부산광역시 해운대구 해운대로452번길 18|612770|48089||1||129.140304832627|35.1632605853461
21780042|성호아이디||D|소매|D07|가정/주방/인테리어|D07A01|인테리어/욕실용품/커튼|G47599|그외 기타 분류안된 가정용품 소매업|11|서울특별시|11290|성북구|1129077000|장위2동|1129013800|장위동|1129013800200740295|1|대지|74|295|서울특별시 성북구 장위동 74-295|112903107013|서울특별시 성북구 장위로|140|1|1129013800100740295009427||서울특별시 성북구 장위로 140-1|136140|02770||||127.052294025304|37.6138182079252
21707036|한국외환은행||Q|음식|Q14|기타음식업|Q14A01|구내식당/자급식음식점|I56120|기관구내식당업|26|부산광역시|26380|사하구|2638055000|당리동|2638010200|당리동|2638010200203040001|1|대지|304|1|부산광역시 사하구 당리동 304-1|263802006002|부산광역시 사하구 낙동대로|448||2638010200103040001025807||부산광역시 사하구 낙동대로 448|604829|49326||1||128.969798316761|35.1052528738587
21591640|창동학원||R|학문/교육|R09|학원기타|R09A01|학원(종합)|P85501|일반 교과 학원|11|서울특별시|11320|도봉구|1132051500|창5동|1132010700|창동|1132010700207500002|1|대지|750|2|서울특별시 도봉구 창동 750-2|113204127127|서울특별시 도봉구 도봉로136가길|4||1132010700107500002019042|창동리더스빌딩|서울특별시 도봉구 도봉로136가길 4|132040|01401||||127.041555881102|37.6588283071496
21582706|대성종합설비||F|생활서비스|F15|주택수리|F15A03|배관난방보일러|F42201|배관 및 냉·난방 공사업|11|서울특별시|11530|구로구|1153051000|신도림동|1153010100|신도림동|1153010100204060001|1|대지|406|1|서울특별시 구로구 신도림동 406-1|115303000028|서울특별시 구로구 경인로|577||1153010200104060010000019|구로치안센터|서울특별시 구로구 경인로 577|152887|08212||3||126.880898201104|37.5040668669735
21591900|KCC페인트성림상사||D|소매|D22|페인트/유리제품소매|D22A01|페인트/유리제품소매|G47519|페인트, 유리 및 기타 건설자재 소매업|26|부산광역시|26200|영도구|2620053000|남항동|2620010400|대평동2가|2620010400201520000|1|대지|152||부산광역시 영도구 대평동2가 152|262003128005|부산광역시 영도구 대평로|46||2620010400101530001007475||부산광역시 영도구 대평로 46|606022|49039||1||129.033170282443|35.0926054991098
21801175|스카이부동산공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11410|서대문구|1141061500|연희동|1141011700|연희동|1141011700207390000|1|대지|739||서울특별시 서대문구 연희동 739|114103112019|서울특별시 서대문구 연희로|38|20|1141011700107390000000001|대우아파트|서울특별시 서대문구 연희로 38-20|120733|03781||1||126.92855476802|37.5620853878364
21820147|올인노래연습장||N|관광/여가/오락|N02|무도/유흥/가무|N02A01|노래방|R91223|노래연습장 운영업|26|부산광역시|26470|연제구|2647065000|연산1동|2647010200|연산동|2647010200203070033|1|대지|307|33|부산광역시 연제구 연산동 307-33|264703006054|부산광역시 연제구 과정로|326|1|2647010200103070033011959|수협|부산광역시 연제구 과정로 326-1|611080|47561||1||129.092188888202|35.1898982216445
21724703|빨간펜수학의달인||R|학문/교육|R13|학문교육기타|R13A01|학습지보급|P85503|방문 교육 학원|11|서울특별시|11290|성북구|1129078000|장위3동|1129013800|장위동|1129013800203160003|1|대지|316|3|서울특별시 성북구 장위동 316-3|112904121456|서울특별시 성북구 월계로40길|7||1129013800103160003000001|센트럴타운|서울특별시 성북구 월계로40길 7|136140|02759||2||127.048395632063|37.6228602945652
21802545|큰기와집한정식||Q|음식|Q01|한식|Q01A04|한정식전문|I56111|한식 음식점업|11|서울특별시|11110|종로구|1111054000|삼청동|1111014200|소격동|1111014200201220003|1|대지|122|3|서울특별시 종로구 소격동 122-3|111104100112|서울특별시 종로구 북촌로5길|62||1111014200101220003026713||서울특별시 종로구 북촌로5길 62|110200|03053||1||126.981612508427|37.5799270599489
21803585|중랑구박현무용학원||R|학문/교육|R05|학원-음악미술무용|R05A05|학원-무용|P85620|예술 학원|11|서울특별시|11260|중랑구|1126060000|중화1동|1126010300|중화동|1126010300202840008|1|대지|284|8|서울특별시 중랑구 중화동 284-8|112603000001|서울특별시 중랑구 동일로|820||1126010300102840008013497|금강빌딩|서울특별시 중랑구 동일로 820|131120|02050||||127.079343432829|37.6036343149533
21708536|삼모스포렉스볼링쎈타||N|관광/여가/오락|N01|PC/오락/당구/볼링등|N01A06|볼링장|R91134|볼링장 운영업|11|서울특별시|11620|관악구|1162064500|서원동|1162010200|신림동|1162010200216380032|1|대지|1638|32|서울특별시 관악구 신림동 1638-32|116204160541|서울특별시 관악구 신림로59길|23||1162010200116380032021356|삼모스포렉스|서울특별시 관악구 신림로59길 23|151730|08776||6||126.928567965206|37.4828476728647
21784062|한전석유||D|소매|D25|기타판매업|D25A08|유류판매|G47722|가정용 액체연료 소매업|11|서울특별시|11215|광진구|1121575000|중곡2동|1121510100|중곡동|1121510100201500212|1|대지|150|212|서울특별시 광진구 중곡동 150-212|112153104006|서울특별시 광진구 긴고랑로|96|1|1121510100101500212002831||서울특별시 광진구 긴고랑로 96-1|143220|04922||1||127.086048917585|37.5600307272983
21743015|안경나라신도림테크노마트||D|소매|D18|사진/광학/정밀기기소매|D18A04|안경원|G47822|안경 소매업|11|서울특별시|11530|구로구|1153056000|구로5동|1153010200|구로동|1153010200200030025|1|대지|3|25|서울특별시 구로구 구로동 3-25|115303116007|서울특별시 구로구 새말로|97||1153010200100030025000001|신도림테크노마트|서울특별시 구로구 새말로 97|152725|08288||1||126.89020763235|37.5070380397769
21822936|안국승복||D|소매|D05|의복의류|D05A15|법복(승복)판매|G47416|셔츠 및 기타 의복 소매업|11|서울특별시|11110|종로구|1111057000|무악동|1111018700|무악동|1111018700200630009|1|대지|63|9|서울특별시 종로구 무악동 63-9|111103000008|서울특별시 종로구 통일로|266||1111018700100630009021108||서울특별시 종로구 통일로 266|110814|03030||2||126.956772882531|37.5758717219093
21727056|꼬마동산어린이집||R|학문/교육|R08|유아교육|R08A02|어린이집|Q87210|보육시설 운영업|26|부산광역시|26230|부산진구|2623072000|가야2동|2623011000|가야동|2623011000205880000|1|대지|588||부산광역시 부산진구 가야동 588|262303129001|부산광역시 부산진구 가야공원로|39||2623011000105880000041462|가야반도보라빌|부산광역시 부산진구 가야공원로 39|614795|47383||1||129.030302667657|35.149697557297
21585804|개별용달||F|생활서비스|F04|운송/배달/택배|F04A06|종합이삿짐대행|H49311|일반 화물자동차 운송업|11|서울특별시|11380|은평구|1138055200|갈현2동|1138010400|갈현동|1138010400205200005|1|대지|520|5|서울특별시 은평구 갈현동 520-5|113804133026|서울특별시 은평구 갈현로23길|19||1138010400105200005031800||서울특별시 은평구 갈현로23길 19|122050|03325||1||126.912065447518|37.6171589039291
21784850|부흥공인중개사사무소||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11320|도봉구|1132069000|방학1동|1132010600|방학동|1132010600206460003|1|대지|646|3|서울특별시 도봉구 방학동 646-3|113204127080|서울특별시 도봉구 도당로19길|44||1132010600106460003002781||서울특별시 도봉구 도당로19길 44|132020|01352||1||127.039520623968|37.6690114257561
21785066|약수학원||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11320|도봉구|1132071000|방학3동|1132010600|방학동|1132010600204460013|1|대지|446|13|서울특별시 도봉구 방학동 446-13|113203109002|서울특별시 도봉구 시루봉로|130||1132010600104460013000388||서울특별시 도봉구 시루봉로 130|132020|01359||||127.027727474584|37.6624093631103
21805270|장안자원||D|소매|D24|중고품소매/교환|D24A02|재활용/고물수집|G47869|기타 중고상품 소매업|11|서울특별시|11230|동대문구|1123065000|장안1동|1123010600|장안동|1123010600204090009|1|대지|409|9|서울특별시 동대문구 장안동 409-9|112304115615|서울특별시 동대문구 한천로2길|39||1123010600104090009000001||서울특별시 동대문구 한천로2길 39|130100|02632||1||127.060646429925|37.5630030402384
21786586|제천공인중개사||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11260|중랑구|1126054000|면목4동|1126010100|면목동|1126010100203700005|1|대지|370|5|서울특별시 중랑구 면목동 370-5|112604118197|서울특별시 중랑구 면목로29길|16||1126010100103700005024851||서울특별시 중랑구 면목로29길 16|131200|02244||1||127.084949545506|37.5758806670206
21787201|LOOKOPTCAL||D|소매|D18|사진/광학/정밀기기소매|D18A04|안경원|G47822|안경 소매업|11|서울특별시|11200|성동구|1120055000|사근동|1120010700|행당동|1120010700200190054|1|대지|19|54|서울특별시 성동구 행당동 19-54|112003103002|서울특별시 성동구 마조로|17||1120010700100190054019225|한양시장|서울특별시 성동구 마조로 17|133070|04760||1||127.040452117273|37.5595518167192
21826310|에이원상사||D|소매|D03|종합소매점|D03A03|잡화점|G47190|그외 기타 종합 소매업|11|서울특별시|11170|용산구|1117065000|이태원1동|1117013000|이태원동|1117013000201190011|1|대지|119|11|서울특별시 용산구 이태원동 119-11|111703102009|서울특별시 용산구 이태원로|171||1117013000101190011009536||서울특별시 용산구 이태원로 171|140200|04350||||126.993102164077|37.5346400457222
21596937|청솔어린이집||R|학문/교육|R08|유아교육|R08A02|어린이집|Q87210|보육시설 운영업|11|서울특별시|11530|구로구|1153053000|구로2동|1153010200|구로동|1153010200204290040|1|대지|429|40|서울특별시 구로구 구로동 429-40|115304148012|서울특별시 구로구 가마산로20라길|20|16|1153010200104290040023732||서울특별시 구로구 가마산로20라길 20-16|152050|08307||||126.887627759691|37.4911013252262
21613320|현대피아노||R|학문/교육|R05|학원-음악미술무용|R05A02|피아노/바이올린/기타|P85620|예술 학원|11|서울특별시|11200|성동구|1120066000|성수1가2동|1120011400|성수동1가|1120066000206760005|1|대지|676|5|서울특별시 성동구 성수동1가 676-5|112004109323|서울특별시 성동구 서울숲길|25||1120011400106760001007964|현대아파트|서울특별시 성동구 서울숲길 25|133110|04766||||127.040628488321|37.5484433316258
21624172|진성고물상||D|소매|D24|중고품소매/교환|D24A02|재활용/고물수집|G47869|기타 중고상품 소매업|26|부산광역시|26260|동래구|2626057000|온천3동|2626010800|온천동|2626010800213780027|1|대지|1378|27|부산광역시 동래구 온천동 1378-27|262604190380|부산광역시 동래구 여고북로73번길|46||2626010800113780027003434||부산광역시 동래구 여고북로73번길 46|607060|47838||1||129.068923097062|35.2025539474874
21787995|LG에어컨||F|생활서비스|F03|개인/가정용품수리|F03A05|에어컨수리/설치|S95310|가전제품 수리업|11|서울특별시|11320|도봉구|1132051400|창4동|1132010700|창동|1132010700208070000|1|대지|807||서울특별시 도봉구 창동 807|113203109006|서울특별시 도봉구 마들로|551||1132010700108070000014122|쌍용아파트|서울특별시 도봉구 마들로 551|132792|01410||||127.048019361107|37.6594573086209
21745773|타임교육||R|학문/교육|R01|학원-보습교습입시|R01A01|학원-입시|P85501|일반 교과 학원|11|서울특별시|11470|양천구|1147051000|목1동|1147010200|목동|1147051000204080216|1|대지|408|216|서울특별시 양천구 목동 408-216|114703114003|서울특별시 양천구 목동서로|258||1147010200104080216021029||서울특별시 양천구 목동서로 258|158050|08003||||126.869156024175|37.5244627245364
21614026|팔도공인중개사||L|부동산|L01|부동산중개|L01A01|부동산중개|L68221|부동산 자문 및 중개업|11|서울특별시|11740|강동구|1174053000|명일1동|1174010100|명일동|1174010100202940000|1|대지|294||서울특별시 강동구 명일동 294|117402000006|서울특별시 강동구 양재대로|1656||1174010100102940000019313|삼익그린맨션|서울특별시 강동구 양재대로 1656|134781|05266||1||127.145651254562|37.5512863150877
21807804|프로싸인||F|생활서비스|F12|광고/인쇄|F12A02|간판제작종합|C33910|간판 및 광고물 제조업|11|서울특별시|11380|은평구|1138062500|역촌동|1138010800|역촌동|1138010800200480023|1|대지|48|23|서울특별시 은평구 역촌동 48-23|113803111005|서울특별시 은평구 역말로|31||1138010800100480023016958||서울특별시 은평구 역말로 31|122900|03416||1||126.913758751748|37.6058755883464
